"seed","gamma3","break_mag","criterion","method","nrmse_test","nrmse_cal","coverage","width","max_log10_cond","n_params","n_train","frac_outside_hull","maha_ratio"
75018,1.5,0.3,"ReserveTW4","L1",1.17899115480033,0.905137672141759,0.8424,4.62633636166575,2.40400708409591,72,1500,0.5304,10.8239382759108
75019,1.5,0.3,"MSE","PMM",0.764803549159126,0.871437298508797,0.8884,3.53684031330258,2.90898477424083,36,1500,0.6748,10.0145877923908
75019,1.5,0.3,"MSE","LSE",1.01384178930682,0.874468508298303,0.7916,3.57810172960171,2.88193294687505,72,1500,0.6748,10.0145877923908
75019,1.5,0.3,"MSE","ridge-LSE",1.01397163901379,0.874467440351449,0.7916,3.57814312956934,2.88245585306157,72,1500,0.6748,10.0145877923908
75019,1.5,0.3,"MSE","Huber",0.813634351562587,0.875632951113694,0.8876,3.81297689548542,2.76334366876169,72,1500,0.6748,10.0145877923908
75019,1.5,0.3,"MSE","L1",1.06290584094139,0.887526577317658,0.8184,4.02658503695577,2.33025943289503,36,1500,0.6748,10.0145877923908
75019,1.5,0.3,"ReserveTW4","PMM",0.796991774492492,0.87125250830943,0.8784,3.55729458044031,2.90898477424083,72,1500,0.6748,10.0145877923908
75019,1.5,0.3,"ReserveTW4","LSE",1.01384178930682,0.874468508298303,0.7916,3.57810172960171,2.88193294687505,72,1500,0.6748,10.0145877923908
75019,1.5,0.3,"ReserveTW4","ridge-LSE",1.01397163901379,0.874467440351449,0.7916,3.57814312956934,2.88245585306157,72,1500,0.6748,10.0145877923908
75019,1.5,0.3,"ReserveTW4","Huber",0.813634351562587,0.875632951113694,0.8876,3.81297689548542,2.76334366876169,72,1500,0.6748,10.0145877923908
75019,1.5,0.3,"ReserveTW4","L1",1.06290584094139,0.887526577317658,0.8184,4.02658503695577,2.33025943289503,36,1500,0.6748,10.0145877923908
75020,1.5,0.3,"MSE","PMM",1.88285220689618,0.843935963963349,0.7416,3.84661559864002,4.33531186861932,108,1500,0.6388,10.4922132350513
75020,1.5,0.3,"MSE","LSE",1.49301293071141,0.851108907496015,0.6588,3.77751630668305,3.71102393694167,72,1500,0.6388,10.4922132350513
75020,1.5,0.3,"MSE","ridge-LSE",1.49443927987389,0.851103613931596,0.6588,3.77775661870769,3.71232154304063,72,1500,0.6388,10.4922132350513
75020,1.5,0.3,"MSE","Huber",2.38474745862407,0.848862656086453,0.7344,4.0471597049185,4.04093415525374,108,1500,0.6388,10.4922132350513
75020,1.5,0.3,"MSE","L1",89.4573953272852,0.878101210017866,0.3452,4.21975132840163,3.36720939350552,108,1500,0.6388,10.4922132350513
75020,1.5,0.3,"ReserveTW4","PMM",1.42640245163627,0.850081714880362,0.67,3.74387473285459,4.33531186861932,72,1500,0.6388,10.4922132350513
75020,1.5,0.3,"ReserveTW4","LSE",1.49301293071141,0.851108907496015,0.6588,3.77751630668305,3.71102393694168,72,1500,0.6388,10.4922132350513
75020,1.5,0.3,"ReserveTW4","ridge-LSE",1.49443927987389,0.851103613931596,0.6588,3.77775661870769,3.7123215430406,72,1500,0.6388,10.4922132350513
75020,1.5,0.3,"ReserveTW4","Huber",0.902483069170732,0.898156478996858,0.8968,4.0565749232713,4.04093415525359,36,1500,0.6388,10.4922132350513
75020,1.5,0.3,"ReserveTW4","L1",89.4573953272852,0.878101210017866,0.3452,4.21975132840163,3.36720939350552,108,1500,0.6388,10.4922132350513
75021,1.5,0.3,"MSE","PMM",1.24345988025384,0.891667284352428,0.724,3.76853460531002,3.19839241123098,72,1500,0.5264,10.2275354944256
75021,1.5,0.3,"MSE","LSE",0.751121387774081,0.884149719549871,0.9008,3.62422200425673,3.11518078698049,108,1500,0.5264,10.2275354944256
75021,1.5,0.3,"MSE","ridge-LSE",0.75052722327112,0.884150000700616,0.9012,3.6243003291951,3.11510329292245,108,1500,0.5264,10.2275354944256
75021,1.5,0.3,"MSE","Huber",1.18562386169885,0.899249569803935,0.7828,4.09989417860566,2.98742974987055,72,1500,0.5264,10.2275354944256
75021,1.5,0.3,"MSE","L1",1.17079359369121,0.915587000141878,0.8236,4.40371926463127,2.60884859939092,72,1500,0.5264,10.2275354944256
75021,1.5,0.3,"ReserveTW4","PMM",1.24345988025384,0.891667284352428,0.724,3.76853460531002,3.19839241123098,72,1500,0.5264,10.2275354944256
75021,1.5,0.3,"ReserveTW4","LSE",0.751121387774081,0.884149719549871,0.9008,3.62422200425673,3.11518078698049,108,1500,0.5264,10.2275354944256
75021,1.5,0.3,"ReserveTW4","ridge-LSE",0.75052722327112,0.884150000700616,0.9012,3.6243003291951,3.11510329292245,108,1500,0.5264,10.2275354944256
75021,1.5,0.3,"ReserveTW4","Huber",1.18562386169885,0.899249569803935,0.7828,4.09989417860566,2.98742974987055,72,1500,0.5264,10.2275354944256
75021,1.5,0.3,"ReserveTW4","L1",1.17079359369121,0.915587000141878,0.8236,4.40371926463127,2.60884859939091,72,1500,0.5264,10.2275354944256
75022,1.5,0.3,"MSE","PMM",0.758942763414288,0.841000513935924,0.9268,4.03963630660094,3.49891057328112,108,1500,0.7372,10.0190504712907
75022,1.5,0.3,"MSE","LSE",1.39507110220884,0.8419374274003,0.7676,4.07702508699564,3.41419098523813,108,1500,0.7372,10.0190504712907
75022,1.5,0.3,"MSE","ridge-LSE",1.37659306751036,0.841923074815743,0.7708,4.07659982945597,3.41492736904184,108,1500,0.7372,10.0190504712907
75022,1.5,0.3,"MSE","Huber",1.01934980930544,0.846569193485704,0.8708,4.3152103711768,3.30848219771561,108,1500,0.7372,10.0190504712907
75022,1.5,0.3,"MSE","L1",0.832663195521504,0.859604762725141,0.9352,4.55839435623814,2.77009572803375,108,1500,0.7372,10.0190504712907
75022,1.5,0.3,"ReserveTW4","PMM",0.758942763414288,0.841000513935924,0.9268,4.03963630660094,3.49891057328112,108,1500,0.7372,10.0190504712907
75022,1.5,0.3,"ReserveTW4","LSE",1.39507110220884,0.8419374274003,0.7676,4.07702508699564,3.41419098523814,108,1500,0.7372,10.0190504712907
75022,1.5,0.3,"ReserveTW4","ridge-LSE",1.37659306751036,0.841923074815743,0.7708,4.07659982945597,3.41492736904184,108,1500,0.7372,10.0190504712907
75022,1.5,0.3,"ReserveTW4","Huber",1.01934980930544,0.846569193485704,0.8708,4.3152103711768,3.30848219771561,108,1500,0.7372,10.0190504712907
75022,1.5,0.3,"ReserveTW4","L1",0.832663195521504,0.859604762725141,0.9352,4.55839435623814,2.77009572803375,108,1500,0.7372,10.0190504712907
75023,1.5,0.3,"MSE","PMM",0.86880423285934,0.891425377195232,0.8656,3.69550625914756,4.06833666050324,36,1500,0.5104,10.7390247021631
75023,1.5,0.3,"MSE","LSE",0.917863068015414,0.892473819783412,0.8496,3.71188138965992,3.11383878152077,36,1500,0.5104,10.7390247021631
75023,1.5,0.3,"MSE","ridge-LSE",0.917859925597982,0.89247357873025,0.8496,3.71188757135039,3.11474815714862,36,1500,0.5104,10.7390247021631
75023,1.5,0.3,"MSE","Huber",0.984784516181476,0.89032758122913,0.8428,3.90990134543361,3.57891300203161,36,1500,0.5104,10.7390247021631
75023,1.5,0.3,"MSE","L1",0.988091868983764,0.89831207169545,0.852,4.0736323423867,3.23172770155053,36,1500,0.5104,10.7390247021631
75023,1.5,0.3,"ReserveTW4","PMM",0.86880423285934,0.891425377195232,0.8656,3.69550625914756,4.06833666050324,36,1500,0.5104,10.7390247021631
75023,1.5,0.3,"ReserveTW4","LSE",0.917863068015414,0.892473819783412,0.8496,3.71188138965992,3.11383878152077,36,1500,0.5104,10.7390247021631
75023,1.5,0.3,"ReserveTW4","ridge-LSE",0.917859925597982,0.89247357873025,0.8496,3.71188757135039,3.11474815714862,36,1500,0.5104,10.7390247021631
75023,1.5,0.3,"ReserveTW4","Huber",0.984784516181476,0.89032758122913,0.8428,3.90990134543361,3.57891300203161,36,1500,0.5104,10.7390247021631
75023,1.5,0.3,"ReserveTW4","L1",0.902441825036878,0.897093619919853,0.8868,4.10271091564579,3.23172770155053,72,1500,0.5104,10.7390247021631
75024,1.5,0.3,"MSE","PMM",0.768853733612824,0.880150800263711,0.9232,3.98604211521437,3.39255016395285,36,1500,0.7208,10.1325075771326
75024,1.5,0.3,"MSE","LSE",0.899795217976808,0.877836218228886,0.8752,3.8955378864669,3.11809513633911,36,1500,0.7208,10.1325075771326
75024,1.5,0.3,"MSE","ridge-LSE",0.899792641478801,0.877836159383222,0.8752,3.89553815355026,3.12022357672222,36,1500,0.7208,10.1325075771326
75024,1.5,0.3,"MSE","Huber",1.12475813614888,0.895142186041834,0.8228,4.16180948306068,3.10280904764976,108,1500,0.7208,10.1325075771326
75024,1.5,0.3,"MSE","L1",1.19855153451841,0.916984156785009,0.8296,4.50484065132168,2.74898854558258,72,1500,0.7208,10.1325075771326
75024,1.5,0.3,"ReserveTW4","PMM",0.95484565647271,0.882070263960686,0.864,3.958496963346,3.39255016395285,72,1500,0.7208,10.1325075771326
75024,1.5,0.3,"ReserveTW4","LSE",1.299436949361,0.880213570938678,0.7408,3.82166064669279,3.11809513633911,72,1500,0.7208,10.1325075771326
75024,1.5,0.3,"ReserveTW4","ridge-LSE",1.29673835710416,0.880205371561016,0.7424,3.82187941217332,3.12022357672222,72,1500,0.7208,10.1325075771326
75024,1.5,0.3,"ReserveTW4","Huber",1.12475813614888,0.895142186041834,0.8228,4.16180948306068,3.10280904764976,108,1500,0.7208,10.1325075771326
75024,1.5,0.3,"ReserveTW4","L1",1.30437185425824,0.921790637313911,0.7936,4.47238463834803,2.74898854558258,72,1500,0.7208,10.1325075771326
75025,1.5,0.3,"MSE","PMM",0.851208176893401,0.896437662396775,0.9216,3.70674074479171,3.15563774054855,108,1500,0.654,9.90254349336169
75025,1.5,0.3,"MSE","LSE",1.44746929215225,0.896751307911987,0.7308,3.78095813749616,2.8992649793637,108,1500,0.654,9.90254349336169
75025,1.5,0.3,"MSE","ridge-LSE",1.39278578396086,0.896652975915628,0.7408,3.7801666882281,2.89937467110148,108,1500,0.654,9.90254349336169
75025,1.5,0.3,"MSE","Huber",0.879629815756302,0.900500287322262,0.8964,4.04140580653376,2.87750079905128,108,1500,0.654,9.90254349336169
75025,1.5,0.3,"MSE","L1",0.961125468551384,0.923931297949702,0.8828,4.2586297385546,2.11950315813234,72,1500,0.654,9.90254349336169
75025,1.5,0.3,"ReserveTW4","PMM",0.78137881828051,0.895308830654463,0.9288,3.71737358515625,3.15563774054855,36,1500,0.654,9.90254349336169
75025,1.5,0.3,"ReserveTW4","LSE",0.845850141363797,0.894594963427974,0.8988,3.78433009962604,2.8992649793637,36,1500,0.654,9.90254349336169
75025,1.5,0.3,"ReserveTW4","ridge-LSE",0.845846988924064,0.894594813277446,0.8988,3.78433384376686,2.89937467110148,36,1500,0.654,9.90254349336169
75025,1.5,0.3,"ReserveTW4","Huber",0.793584715484188,0.901655996625924,0.9368,3.99558097460817,2.87750079905128,36,1500,0.654,9.90254349336169
75025,1.5,0.3,"ReserveTW4","L1",1.76562938730358,0.922298846346666,0.7524,4.27354398809355,2.11950315813234,108,1500,0.654,9.90254349336169
75026,1.5,0.3,"MSE","PMM",0.731350692507422,0.844146246008428,0.9232,3.63049068687157,3.04670908918101,72,1500,0.7392,9.44305468360945
75026,1.5,0.3,"MSE","LSE",0.71655475147622,0.841661743703924,0.9276,3.61422087263497,2.5255176002401,36,1500,0.7392,9.44305468360945
75026,1.5,0.3,"MSE","ridge-LSE",0.716555561366317,0.841662034562753,0.9276,3.6142238323264,2.52673511943898,36,1500,0.7392,9.44305468360945
75026,1.5,0.3,"MSE","Huber",0.757149056013872,0.843374193514368,0.92,3.84018569265681,2.6664649617051,36,1500,0.7392,9.44305468360945
75026,1.5,0.3,"MSE","L1",0.771280332394248,0.86855523857827,0.93,4.18936156205478,2.31515682103382,72,1500,0.7392,9.44305468360945
75026,1.5,0.3,"ReserveTW4","PMM",0.731350692507422,0.844146246008428,0.9232,3.63049068687157,3.04670908918101,72,1500,0.7392,9.44305468360945
75026,1.5,0.3,"ReserveTW4","LSE",0.726919599257222,0.853547981185519,0.9336,3.7835468774406,2.5255176002401,72,1500,0.7392,9.44305468360945
75026,1.5,0.3,"ReserveTW4","ridge-LSE",0.726897027832184,0.853519839918258,0.9336,3.7835862781628,2.52673511943898,72,1500,0.7392,9.44305468360945
75026,1.5,0.3,"ReserveTW4","Huber",0.749026531770298,0.849966436729794,0.93,3.995401917336,2.6664649617051,72,1500,0.7392,9.44305468360945
75026,1.5,0.3,"ReserveTW4","L1",0.892125316911297,0.871047708636712,0.91,4.21877491997774,2.31515682103382,108,1500,0.7392,9.44305468360945
75027,1.5,0.3,"MSE","PMM",0.707678986663636,0.868693287675415,0.9332,3.57084083212665,2.89923640975201,36,1500,0.6348,10.7123793795045
75027,1.5,0.3,"MSE","LSE",30.9870238165865,0.875893293918573,0.4932,3.65144692422766,3.09182451525922,108,1500,0.6348,10.7123793795045
75027,1.5,0.3,"MSE","ridge-LSE",0.72519845247645,0.875494241973252,0.9424,3.60736767535924,3.09415667880861,36,1500,0.6348,10.7123793795045
75027,1.5,0.3,"MSE","Huber",0.724345258426217,0.875617441240551,0.9384,3.88742614790931,2.76939625224955,36,1500,0.6348,10.7123793795045
75027,1.5,0.3,"MSE","L1",0.875598663555116,0.890960326996305,0.9004,4.1603965313945,2.36002918772245,36,1500,0.6348,10.7123793795045
75027,1.5,0.3,"ReserveTW4","PMM",2.15211383033226,0.869687631895828,0.606,3.66520656627057,2.89923640975201,108,1500,0.6348,10.7123793795045
75027,1.5,0.3,"ReserveTW4","LSE",1.59165895655344,0.873772964106022,0.7712,3.5325639807439,3.09182451525922,108,1500,0.6348,10.7123793795045
75027,1.5,0.3,"ReserveTW4","ridge-LSE",1.59245942764616,0.873753420446604,0.7708,3.53266313029252,3.09415667880861,108,1500,0.6348,10.7123793795045
75027,1.5,0.3,"ReserveTW4","Huber",2.12936390819577,0.875875405759306,0.6524,3.8159281750948,2.76939625224955,108,1500,0.6348,10.7123793795045
75027,1.5,0.3,"ReserveTW4","L1",1.23928535554296,0.915483699720548,0.8328,4.48110980306983,2.36002918772245,72,1500,0.6348,10.7123793795045
75028,1.5,0.3,"MSE","PMM",0.708885006624327,0.858509028979349,0.9276,3.67430024031205,4.35322844012485,36,1500,0.54,10.2420847827232
75028,1.5,0.3,"MSE","LSE",0.781725417036172,0.859459526503876,0.8916,3.64768404423135,3.81596184715751,36,1500,0.54,10.2420847827232
75028,1.5,0.3,"MSE","ridge-LSE",0.781726645409867,0.859459579876312,0.8916,3.64768639920117,3.81875992190424,36,1500,0.54,10.2420847827232
75028,1.5,0.3,"MSE","Huber",3.91700657071751,0.872409973209765,0.5832,3.91581049881483,3.94144256541966,108,1500,0.54,10.2420847827232
75028,1.5,0.3,"MSE","L1",0.754064830471647,0.896719210551861,0.928,4.17463666221372,2.88127097754334,36,1500,0.54,10.2420847827232
75028,1.5,0.3,"ReserveTW4","PMM",0.708788063353343,0.858694255602213,0.9276,3.65168264954332,4.35322844012485,72,1500,0.54,10.2420847827232
75028,1.5,0.3,"ReserveTW4","LSE",2.84813712939583,0.860783676614817,0.6332,3.65573299225587,3.81596184715751,108,1500,0.54,10.2420847827232
75028,1.5,0.3,"ReserveTW4","ridge-LSE",2.7670643574119,0.860790679701482,0.6416,3.65583723837992,3.81875992190424,108,1500,0.54,10.2420847827232
75028,1.5,0.3,"ReserveTW4","Huber",3.91700657071751,0.872409973209765,0.5832,3.91581049881483,3.94144256541966,108,1500,0.54,10.2420847827232
75028,1.5,0.3,"ReserveTW4","L1",1.65560546893925,0.905478779022593,0.686,4.13649733045373,2.88127097754334,72,1500,0.54,10.2420847827232
75029,1.5,0.3,"MSE","PMM",1.38992980253725,0.85226445600696,0.83,4.06684596528192,3.66260495787222,108,1500,0.4448,10.731245426884
75029,1.5,0.3,"MSE","LSE",1.27250093237723,0.856131435633286,0.8144,4.10937443334812,3.67300787013696,108,1500,0.4448,10.731245426884
75029,1.5,0.3,"MSE","ridge-LSE",1.26610637969841,0.85612905647537,0.8148,4.11030382315747,3.67438180816764,108,1500,0.4448,10.731245426884
75029,1.5,0.3,"MSE","Huber",1.09786152923152,0.860759992464749,0.8396,4.25065487160624,3.83859665488716,72,1500,0.4448,10.731245426884
75029,1.5,0.3,"MSE","L1",1.16240790226312,0.877722623914815,0.8392,4.47939305445849,3.14030076783508,72,1500,0.4448,10.731245426884
75029,1.5,0.3,"ReserveTW4","PMM",1.24859473040168,0.853374572724924,0.8816,4.02911505006463,3.66260495787223,108,1500,0.4448,10.731245426884
75029,1.5,0.3,"ReserveTW4","LSE",1.1594294339533,0.864679298722251,0.7912,3.9789183742147,3.67300787013696,72,1500,0.4448,10.731245426884
75029,1.5,0.3,"ReserveTW4","ridge-LSE",1.16127983780607,0.864688792531809,0.7896,3.97919229607904,3.67438180816764,72,1500,0.4448,10.731245426884
75029,1.5,0.3,"ReserveTW4","Huber",1.24212699575302,0.854753356620286,0.85,4.30346740836461,3.83859665488719,108,1500,0.4448,10.731245426884
75029,1.5,0.3,"ReserveTW4","L1",2.03313904582537,0.872289105870518,0.8276,4.59614882565932,3.14030076783508,108,1500,0.4448,10.731245426884
75030,1.5,0.3,"MSE","PMM",0.777768408013706,0.900901174364536,0.9484,4.36488867476219,3.40997455516472,72,1500,0.7336,10.2125998695702
75030,1.5,0.3,"MSE","LSE",0.898724901663814,0.903141372123559,0.9076,4.34494876099949,2.83338727143152,72,1500,0.7336,10.2125998695702
75030,1.5,0.3,"MSE","ridge-LSE",0.898588310309984,0.90313891137066,0.9076,4.34476929312999,2.83426630641528,72,1500,0.7336,10.2125998695702
75030,1.5,0.3,"MSE","Huber",0.820573895419341,0.914401004800934,0.9404,4.60448196337494,3.02729886339525,72,1500,0.7336,10.2125998695702
75030,1.5,0.3,"MSE","L1",5.69600984851167,0.941476760983349,0.5816,4.80085850195782,3.06997945823708,108,1500,0.7336,10.2125998695702
75030,1.5,0.3,"ReserveTW4","PMM",0.783884601891966,0.903512526446264,0.9472,4.38753313153355,3.40997455516472,108,1500,0.7336,10.2125998695702
75030,1.5,0.3,"ReserveTW4","LSE",2.7116236516283,0.904122182795579,0.7692,4.34421024876297,2.83338727143152,108,1500,0.7336,10.2125998695702
75030,1.5,0.3,"ReserveTW4","ridge-LSE",2.12639060947542,0.903554567753892,0.8012,4.32899888880744,2.83426630641528,108,1500,0.7336,10.2125998695702
75030,1.5,0.3,"ReserveTW4","Huber",1.20630595623308,0.918225047319668,0.8792,4.60820306566515,3.02729886339525,108,1500,0.7336,10.2125998695702
75030,1.5,0.3,"ReserveTW4","L1",7.96754197770777,0.943600270203666,0.5368,4.77858889160974,3.06997945823708,108,1500,0.7336,10.2125998695702
