"seed","gamma3","break_mag","innov","criterion","method","nrmse_test","nrmse_cal","coverage","width","max_log10_cond","pmm2_share","pmm3_share","n_params","n_train","frac_outside_hull","maha_ratio"
75017,0,0.3,"platy","ReserveTW4","LSE",4.70443926748992,0.815593045662839,0.3932,3.31314753881663,3.7262470574523,0,0,108,1500,0.6348,10.4579249351499
75017,0,0.3,"platy","ReserveTW4","ridge-LSE",2.01630708546539,0.816859750048624,0.4784,3.29997970708928,3.72870110540595,0,0,108,1500,0.6348,10.4579249351499
75017,0,0.3,"platy","ReserveTW4","Huber",3.33112777864014,0.817105715947723,0.4236,3.30906472728273,3.59191873844403,0,0,108,1500,0.6348,10.4579249351499
75017,0,0.3,"platy","ReserveTW4","L1",1.6559547581549,0.835291136897301,0.6236,3.40188548814415,3.79709431580826,0,0,72,1500,0.6348,10.4579249351499
75018,0,0.3,"platy","MSE","PMM",0.756737497903167,0.847444684890463,0.8604,3.2834648356509,3.67980595895494,0,0.888888888888889,72,1500,0.5304,10.8239382759108
75018,0,0.3,"platy","MSE","LSE",0.845618823048815,0.849476844780684,0.7796,3.29983100029076,4.2589337330803,0,0,36,1500,0.5304,10.8239382759108
75018,0,0.3,"platy","MSE","ridge-LSE",0.845616945484851,0.84947695612302,0.7796,3.29982383938173,4.25786031834565,0,0,36,1500,0.5304,10.8239382759108
75018,0,0.3,"platy","MSE","Huber",0.850352805031,0.849540146595234,0.7764,3.29926402866516,4.19596996296943,0,0,36,1500,0.5304,10.8239382759108
75018,0,0.3,"platy","MSE","L1",0.905064615657892,0.852325999311497,0.738,3.26055958171848,2.90957371290016,0,0,36,1500,0.5304,10.8239382759108
75018,0,0.3,"platy","ReserveTW4","PMM",0.789729408126208,0.847287396604733,0.818,3.28336205551662,3.67980595895494,0,0.888888888888889,36,1500,0.5304,10.8239382759108
75018,0,0.3,"platy","ReserveTW4","LSE",0.828055061750033,0.849283675223155,0.7904,3.29821908840668,4.2589337330803,0,0,72,1500,0.5304,10.8239382759108
75018,0,0.3,"platy","ReserveTW4","ridge-LSE",0.828036570775642,0.849283894155649,0.7904,3.29821405346621,4.25786031834565,0,0,72,1500,0.5304,10.8239382759108
75018,0,0.3,"platy","ReserveTW4","Huber",0.830033672224317,0.849384867792784,0.7896,3.29995289731578,4.19596996296943,0,0,72,1500,0.5304,10.8239382759108
75018,0,0.3,"platy","ReserveTW4","L1",0.928369540474844,0.851982830323522,0.73,3.30306708015571,2.90957371290016,0,0,72,1500,0.5304,10.8239382759108
75019,0,0.3,"platy","MSE","PMM",2.502141577333,0.87117239276256,0.5392,3.23609743158505,4.04515450691496,0,0.888888888888889,108,1500,0.6748,10.0145877923908
75019,0,0.3,"platy","MSE","LSE",1.90871397550028,0.869035716320634,0.5152,3.2293727677901,3.69369682090978,0,0,108,1500,0.6748,10.0145877923908
75019,0,0.3,"platy","MSE","ridge-LSE",1.90825805843925,0.869027213558362,0.5156,3.22915797780272,3.69488894077202,0,0,108,1500,0.6748,10.0145877923908
75019,0,0.3,"platy","MSE","Huber",2.06571710930262,0.869284141172969,0.4936,3.22602736075232,3.49565582193443,0,0,108,1500,0.6748,10.0145877923908
75019,0,0.3,"platy","MSE","L1",1.53913266237199,0.866257866230139,0.7232,3.20153181448124,4.05536659932511,0,0,108,1500,0.6748,10.0145877923908
75019,0,0.3,"platy","ReserveTW4","PMM",2.502141577333,0.87117239276256,0.5392,3.23609743158505,4.04515450691496,0,0.888888888888889,108,1500,0.6748,10.0145877923908
75019,0,0.3,"platy","ReserveTW4","LSE",1.90871397550028,0.869035716320634,0.5152,3.2293727677901,3.69369682090978,0,0,108,1500,0.6748,10.0145877923908
75019,0,0.3,"platy","ReserveTW4","ridge-LSE",1.90825805843925,0.869027213558362,0.5156,3.22915797780272,3.69488894077202,0,0,108,1500,0.6748,10.0145877923908
75019,0,0.3,"platy","ReserveTW4","Huber",2.06571710930262,0.869284141172969,0.4936,3.22602736075232,3.49565582193443,0,0,108,1500,0.6748,10.0145877923908
75019,0,0.3,"platy","ReserveTW4","L1",2.91168279772794,0.87071025312233,0.7248,3.23165701133917,4.05536659932508,0,0,108,1500,0.6748,10.0145877923908
75020,0,0.3,"platy","MSE","PMM",0.712809632459742,0.861404158733147,0.9012,3.33255970145827,4.18101111985825,0,0.888888888888889,72,1500,0.6388,10.4922132350513
75020,0,0.3,"platy","MSE","LSE",0.735181777152146,0.862392081352991,0.892,3.34160357441143,3.16423500102351,0,0,72,1500,0.6388,10.4922132350513
75020,0,0.3,"platy","MSE","ridge-LSE",0.735198034069697,0.862392325184074,0.892,3.34158488096747,3.16456433966478,0,0,72,1500,0.6388,10.4922132350513
75020,0,0.3,"platy","MSE","Huber",0.731360141736906,0.862403661296497,0.894,3.34149963555181,3.21548083830319,0,0,72,1500,0.6388,10.4922132350513
75020,0,0.3,"platy","MSE","L1",0.747728175085284,0.865601767551271,0.8688,3.3240220366095,3.18814539888847,0,0,72,1500,0.6388,10.4922132350513
75020,0,0.3,"platy","ReserveTW4","PMM",0.713837161385458,0.861299624140484,0.9016,3.32511663844774,4.18101111985824,0,0.888888888888889,36,1500,0.6388,10.4922132350513
75020,0,0.3,"platy","ReserveTW4","LSE",0.748023043808324,0.862602708608364,0.8808,3.35236499494097,3.16423500102351,0,0,36,1500,0.6388,10.4922132350513
75020,0,0.3,"platy","ReserveTW4","ridge-LSE",0.748022752306488,0.862602774920854,0.8808,3.35236810412234,3.16456433966478,0,0,36,1500,0.6388,10.4922132350513
75020,0,0.3,"platy","ReserveTW4","Huber",0.74889553012021,0.862608300491626,0.8804,3.35245275192381,3.21548083830319,0,0,36,1500,0.6388,10.4922132350513
75020,0,0.3,"platy","ReserveTW4","L1",0.749184420339126,0.863353745854025,0.8776,3.36246654563331,3.18814539888847,0,0,36,1500,0.6388,10.4922132350513
75021,0,0.3,"platy","MSE","PMM",0.806510087625362,0.88334455242058,0.8412,3.39109624314083,3.37567819303423,0,0.888888888888889,36,1500,0.5264,10.2275354944256
75021,0,0.3,"platy","MSE","LSE",0.863965899563537,0.886320694858446,0.8,3.37682442073715,4.0515660789701,0,0,72,1500,0.5264,10.2275354944256
75021,0,0.3,"platy","MSE","ridge-LSE",0.863774909427695,0.886320506069823,0.8,3.37693174824207,4.05274957791904,0,0,72,1500,0.5264,10.2275354944256
75021,0,0.3,"platy","MSE","Huber",0.868519697456732,0.886434880466264,0.798,3.37962493283123,4.02709635545545,0,0,72,1500,0.5264,10.2275354944256
75021,0,0.3,"platy","MSE","L1",1.04078867986247,0.891230001412178,0.7124,3.43044205474656,3.64738260487338,0,0,108,1500,0.5264,10.2275354944256
75021,0,0.3,"platy","ReserveTW4","PMM",0.806510087625362,0.88334455242058,0.8412,3.39109624314083,3.37567819303423,0,0.888888888888889,36,1500,0.5264,10.2275354944256
75021,0,0.3,"platy","ReserveTW4","LSE",0.857061163093254,0.886742841535431,0.8104,3.3931068648428,4.05156607897009,0,0,36,1500,0.5264,10.2275354944256
75021,0,0.3,"platy","ReserveTW4","ridge-LSE",0.857060764254955,0.886742593487488,0.8104,3.39310245069219,4.05274957791898,0,0,36,1500,0.5264,10.2275354944256
75021,0,0.3,"platy","ReserveTW4","Huber",0.860352065723455,0.886872111742029,0.808,3.3941193591741,4.0270963554554,0,0,36,1500,0.5264,10.2275354944256
75021,0,0.3,"platy","ReserveTW4","L1",1.08380481903629,0.89243101687332,0.6996,3.45889868312707,3.64738260487338,0,0,108,1500,0.5264,10.2275354944256
75022,0,0.3,"platy","MSE","PMM",0.76618603869171,0.829408193152446,0.8504,3.27273694289139,3.19898219480168,0,0.888888888888889,36,1500,0.7372,10.0190504712907
75022,0,0.3,"platy","MSE","LSE",0.81817143946822,0.831571155287571,0.8272,3.29813479294118,2.88778167506773,0,0,72,1500,0.7372,10.0190504712907
75022,0,0.3,"platy","MSE","ridge-LSE",0.817995540080913,0.831563955109576,0.8272,3.29817316699941,2.88906246945718,0,0,72,1500,0.7372,10.0190504712907
75022,0,0.3,"platy","MSE","Huber",0.823142208789196,0.83167375278798,0.826,3.30507502660886,2.86398140876467,0,0,72,1500,0.7372,10.0190504712907
75022,0,0.3,"platy","MSE","L1",0.920416116849185,0.832853414180915,0.7552,3.32575585835853,2.28173482174135,0,0,72,1500,0.7372,10.0190504712907
75022,0,0.3,"platy","ReserveTW4","PMM",0.79534264666965,0.830588797392726,0.8212,3.28754710545765,3.19898219480168,0,0.888888888888889,72,1500,0.7372,10.0190504712907
75022,0,0.3,"platy","ReserveTW4","LSE",1.40906637624512,0.833156458566914,0.734,3.29669968784066,2.88778167506773,0,0,108,1500,0.7372,10.0190504712907
75022,0,0.3,"platy","ReserveTW4","ridge-LSE",1.29697111399264,0.833151121649119,0.7448,3.29669044615273,2.88906246945718,0,0,108,1500,0.7372,10.0190504712907
75022,0,0.3,"platy","ReserveTW4","Huber",1.93460629105809,0.83328840520121,0.6948,3.29757866501001,2.86398140876467,0,0,108,1500,0.7372,10.0190504712907
75022,0,0.3,"platy","ReserveTW4","L1",0.920416116849185,0.832853414180915,0.7552,3.32575585835853,2.28173482174135,0,0,72,1500,0.7372,10.0190504712907
75023,0,0.3,"platy","MSE","PMM",0.748154219757943,0.848764899667289,0.8556,3.25987591661727,3.55920846558771,0,0.888888888888889,72,1500,0.5104,10.7390247021631
75023,0,0.3,"platy","MSE","LSE",0.810019157285175,0.85162195791886,0.8316,3.26657473966074,2.91679157160608,0,0,108,1500,0.5104,10.7390247021631
75023,0,0.3,"platy","MSE","ridge-LSE",0.809747374855494,0.851613109932987,0.8312,3.26651909923107,2.91751783535375,0,0,108,1500,0.5104,10.7390247021631
75023,0,0.3,"platy","MSE","Huber",0.808200012033449,0.851833614158839,0.83,3.25546556506074,2.88965011571395,0,0,108,1500,0.5104,10.7390247021631
75023,0,0.3,"platy","MSE","L1",0.821775857826168,0.855136683754349,0.8412,3.30180562177167,2.37522915655088,0,0,108,1500,0.5104,10.7390247021631
75023,0,0.3,"platy","ReserveTW4","PMM",0.748154219757943,0.848764899667289,0.8556,3.25987591661727,3.55920846558771,0,0.888888888888889,72,1500,0.5104,10.7390247021631
75023,0,0.3,"platy","ReserveTW4","LSE",0.785872170034796,0.850797442298623,0.832,3.25787885120842,2.91679157160608,0,0,108,1500,0.5104,10.7390247021631
75023,0,0.3,"platy","ReserveTW4","ridge-LSE",0.786059233006459,0.85079244626435,0.8316,3.25715235799435,2.91751783535375,0,0,108,1500,0.5104,10.7390247021631
75023,0,0.3,"platy","ReserveTW4","Huber",0.815111116558348,0.851207313041279,0.8144,3.24568236035012,2.88965011571395,0,0,108,1500,0.5104,10.7390247021631
75023,0,0.3,"platy","ReserveTW4","L1",0.836468155832297,0.856299294420201,0.8232,3.28900541868251,2.37522915655088,0,0,108,1500,0.5104,10.7390247021631
75024,0,0.3,"platy","MSE","PMM",0.730739182682836,0.874550992595989,0.8908,3.28960530675543,4.07271207327673,0,0.888888888888889,36,1500,0.7208,10.1325075771326
75024,0,0.3,"platy","MSE","LSE",0.84205463852586,0.875123066197214,0.832,3.31681735774947,3.24586319149214,0,0,72,1500,0.7208,10.1325075771326
75024,0,0.3,"platy","MSE","ridge-LSE",0.841689706115595,0.875118776219985,0.832,3.31695761293149,3.24617060044213,0,0,72,1500,0.7208,10.1325075771326
75024,0,0.3,"platy","MSE","Huber",0.884645907932619,0.875479749309775,0.8164,3.31634779860556,3.24111838530088,0,0,72,1500,0.7208,10.1325075771326
75024,0,0.3,"platy","MSE","L1",0.839620742316824,0.874939930912915,0.8384,3.34015447769588,2.86941559614557,0,0,72,1500,0.7208,10.1325075771326
75024,0,0.3,"platy","ReserveTW4","PMM",6.4925961672509,0.877273048856664,0.5764,3.32693570925983,4.07271207327673,0,0.888888888888889,108,1500,0.7208,10.1325075771326
75024,0,0.3,"platy","ReserveTW4","LSE",1.32437560123343,0.87709273732763,0.7904,3.30885007778981,3.24586319149214,0,0,108,1500,0.7208,10.1325075771326
75024,0,0.3,"platy","ReserveTW4","ridge-LSE",1.15091641032949,0.876871607090744,0.7348,3.33206229266747,3.24617060044212,0,0,108,1500,0.7208,10.1325075771326
75024,0,0.3,"platy","ReserveTW4","Huber",1.80548258755616,0.877267906005055,0.7584,3.310245653337,3.24111838530088,0,0,108,1500,0.7208,10.1325075771326
75024,0,0.3,"platy","ReserveTW4","L1",1.11000745000583,0.876386283563013,0.846,3.34935872080939,2.86941559614557,0,0,108,1500,0.7208,10.1325075771326
75025,0,0.3,"platy","MSE","PMM",16.0968111424162,0.82966321051873,0.4116,3.34087586536741,3.9120474143445,0,0.888888888888889,108,1500,0.654,9.90254349336169
75025,0,0.3,"platy","MSE","LSE",1.2960847456467,0.830982336612636,0.5744,3.32024804847227,2.50797120376062,0,0,72,1500,0.654,9.90254349336169
75025,0,0.3,"platy","MSE","ridge-LSE",1.29585492951473,0.83097882519909,0.5744,3.32030324451693,2.50849737353275,0,0,72,1500,0.654,9.90254349336169
75025,0,0.3,"platy","MSE","Huber",1.27167342369476,0.830827674417223,0.5852,3.32872253262942,2.49152575565045,0,0,72,1500,0.654,9.90254349336169
75025,0,0.3,"platy","MSE","L1",1.66248650940319,0.834281164897149,0.482,3.32088243874334,2.05908190615407,0,0,72,1500,0.654,9.90254349336169
75025,0,0.3,"platy","ReserveTW4","PMM",0.853231395957473,0.831118585495241,0.7928,3.35029694380057,3.9120474143445,0,0.888888888888889,72,1500,0.654,9.90254349336169
75025,0,0.3,"platy","ReserveTW4","LSE",1.2960847456467,0.830982336612636,0.5744,3.32024804847227,2.50797120376062,0,0,72,1500,0.654,9.90254349336169
75025,0,0.3,"platy","ReserveTW4","ridge-LSE",1.29585492951473,0.83097882519909,0.5744,3.32030324451693,2.50849737353275,0,0,72,1500,0.654,9.90254349336169
75025,0,0.3,"platy","ReserveTW4","Huber",1.27167342369476,0.830827674417223,0.5852,3.32872253262942,2.49152575565045,0,0,72,1500,0.654,9.90254349336169
75025,0,0.3,"platy","ReserveTW4","L1",0.944585413206985,0.83157594035375,0.7328,3.31403694179825,2.05908190615407,0,0,36,1500,0.654,9.90254349336169
75026,0,0.3,"platy","MSE","PMM",0.779717654397345,0.847509457949087,0.84,3.29610218107274,4.41043644883531,0,0.888888888888889,108,1500,0.7392,9.44305468360945
75026,0,0.3,"platy","MSE","LSE",0.921999093131025,0.849735434377511,0.7204,3.29427709387895,3.51793042156571,0,0,36,1500,0.7392,9.44305468360945
75026,0,0.3,"platy","MSE","ridge-LSE",0.921998676886909,0.84973562697687,0.7204,3.29427034359092,3.51943939228584,0,0,36,1500,0.7392,9.44305468360945
75026,0,0.3,"platy","MSE","Huber",0.924117181541495,0.849780166238423,0.7184,3.29271586733477,3.46789132537412,0,0,36,1500,0.7392,9.44305468360945
75026,0,0.3,"platy","MSE","L1",5.52256014643086,0.859271796286996,0.3356,3.34763559322983,2.46660267977676,0,0,108,1500,0.7392,9.44305468360945
75026,0,0.3,"platy","ReserveTW4","PMM",0.779717654397345,0.847509457949087,0.84,3.29610218107274,4.41043644883531,0,0.888888888888889,108,1500,0.7392,9.44305468360945
75026,0,0.3,"platy","ReserveTW4","LSE",6.81866742270986,0.885265056677927,0.5736,3.31526247998152,3.51793042156571,0,0,108,1500,0.7392,9.44305468360945
75026,0,0.3,"platy","ReserveTW4","ridge-LSE",1.19024591054564,0.847714608125449,0.7744,3.29712320275678,3.51943939228585,0,0,108,1500,0.7392,9.44305468360945
75026,0,0.3,"platy","ReserveTW4","Huber",4.85621741492282,0.874289736152113,0.638,3.31345771685498,3.46789132537412,0,0,108,1500,0.7392,9.44305468360945
75026,0,0.3,"platy","ReserveTW4","L1",17.9804059721583,0.903776034811153,0.4016,3.42258110597236,2.46660267977676,0,0,108,1500,0.7392,9.44305468360945
75027,0,0.3,"platy","MSE","PMM",0.762078550446053,0.855464571826772,0.8672,3.34663217494664,3.4376220714463,0,0.888888888888889,36,1500,0.6348,10.7123793795045
75027,0,0.3,"platy","MSE","LSE",0.799109597375438,0.862431601873297,0.8444,3.36967028779901,3.17227502047307,0,0,36,1500,0.6348,10.7123793795045
75027,0,0.3,"platy","MSE","ridge-LSE",0.79910940979464,0.862431956969344,0.8444,3.36967541175905,3.17553307514698,0,0,36,1500,0.6348,10.7123793795045
75027,0,0.3,"platy","MSE","Huber",0.800284885013843,0.862794453240935,0.8444,3.37456186414341,3.17954260971551,0,0,36,1500,0.6348,10.7123793795045
75027,0,0.3,"platy","MSE","L1",1.01714432318551,0.869197681283755,0.72,3.43079935192119,2.97961907638061,0,0,72,1500,0.6348,10.7123793795045
75027,0,0.3,"platy","ReserveTW4","PMM",0.780485485085315,0.854503129123281,0.8448,3.3567913548147,3.4376220714463,0,0.888888888888889,72,1500,0.6348,10.7123793795045
75027,0,0.3,"platy","ReserveTW4","LSE",0.844255298586049,0.860991242797658,0.8036,3.36345393173417,3.17227502047307,0,0,72,1500,0.6348,10.7123793795045
75027,0,0.3,"platy","ReserveTW4","ridge-LSE",0.844204219529964,0.860992137968277,0.8036,3.36308258076669,3.17553307514698,0,0,72,1500,0.6348,10.7123793795045
75027,0,0.3,"platy","ReserveTW4","Huber",0.842041920536298,0.861536224966026,0.8068,3.3592898709206,3.17954260971551,0,0,72,1500,0.6348,10.7123793795045
75027,0,0.3,"platy","ReserveTW4","L1",1.38133543479223,0.868991797927795,0.674,3.42413984356417,2.97961907638061,0,0,108,1500,0.6348,10.7123793795045
75028,0,0.3,"platy","MSE","PMM",0.739320885006994,0.896372027260367,0.8588,3.27869704256101,3.54070513678113,0,0.888888888888889,36,1500,0.54,10.2420847827232
75028,0,0.3,"platy","MSE","LSE",0.699738545470577,0.896565710774941,0.902,3.26877142071692,3.99397249903455,0,0,36,1500,0.54,10.2420847827232
75028,0,0.3,"platy","MSE","ridge-LSE",0.699739594464859,0.896565392274901,0.902,3.26876361099495,3.99407002147715,0,0,36,1500,0.54,10.2420847827232
75028,0,0.3,"platy","MSE","Huber",0.700861688908781,0.896624014123442,0.8996,3.26826464826,3.9581497930727,0,0,36,1500,0.54,10.2420847827232
75028,0,0.3,"platy","MSE","L1",0.76879206758601,0.902198303200128,0.8972,3.25620966662602,3.14484397020254,0,0,108,1500,0.54,10.2420847827232
75028,0,0.3,"platy","ReserveTW4","PMM",3.08287630220898,0.899481846669088,0.6788,3.30907193823234,3.54070513678113,0,0.888888888888889,108,1500,0.54,10.2420847827232
75028,0,0.3,"platy","ReserveTW4","LSE",0.701597533816373,0.897975328391289,0.9004,3.30294434151631,3.99397249903459,0,0,72,1500,0.54,10.2420847827232
75028,0,0.3,"platy","ReserveTW4","ridge-LSE",0.691466132053729,0.898241922320889,0.9164,3.3015790231895,3.9940700214772,0,0,108,1500,0.54,10.2420847827232
75028,0,0.3,"platy","ReserveTW4","Huber",0.702672758486153,0.897946413541254,0.9,3.3023130197466,3.95814979307269,0,0,72,1500,0.54,10.2420847827232
75028,0,0.3,"platy","ReserveTW4","L1",0.694909874480707,0.898387369243128,0.9036,3.24584659729637,3.14484397020254,0,0,36,1500,0.54,10.2420847827232
75029,0,0.3,"platy","MSE","PMM",1.24209360176042,0.86772693064298,0.6876,3.34878590624627,3.08542378575548,0,0.888888888888889,72,1500,0.4448,10.731245426884
75029,0,0.3,"platy","MSE","LSE",0.785640383638819,0.858238161085641,0.8552,3.27720412950256,3.15521397970059,0,0,36,1500,0.4448,10.731245426884
75029,0,0.3,"platy","MSE","ridge-LSE",0.78563965290889,0.858238248954389,0.8552,3.27719757709781,3.15699400004004,0,0,36,1500,0.4448,10.731245426884
75029,0,0.3,"platy","MSE","Huber",0.786573094080245,0.858363590789866,0.854,3.27646130589727,3.07929053747537,0,0,36,1500,0.4448,10.731245426884
75029,0,0.3,"platy","MSE","L1",0.842182607307737,0.864258450953331,0.8216,3.30543897989552,3.10761218593231,0,0,36,1500,0.4448,10.731245426884
75029,0,0.3,"platy","ReserveTW4","PMM",1.4150609256099,0.864143127828563,0.8064,3.32309465015618,3.08542378575548,0,0.888888888888889,108,1500,0.4448,10.731245426884
75029,0,0.3,"platy","ReserveTW4","LSE",0.785640383638819,0.858238161085641,0.8552,3.27720412950256,3.15521397970059,0,0,36,1500,0.4448,10.731245426884
75029,0,0.3,"platy","ReserveTW4","ridge-LSE",0.78563965290889,0.858238248954389,0.8552,3.27719757709781,3.15699400004004,0,0,36,1500,0.4448,10.731245426884
75029,0,0.3,"platy","ReserveTW4","Huber",0.786573094080245,0.858363590789866,0.854,3.27646130589727,3.07929053747537,0,0,36,1500,0.4448,10.731245426884
75029,0,0.3,"platy","ReserveTW4","L1",0.842182607307737,0.864258450953331,0.8216,3.30543897989552,3.10761218593231,0,0,36,1500,0.4448,10.731245426884
75030,0,0.3,"platy","MSE","PMM",0.723143090227855,0.893834207676185,0.9016,3.31817099108732,3.43708407684,0,0.888888888888889,72,1500,0.7336,10.2125998695702
75030,0,0.3,"platy","MSE","LSE",0.736187623002257,0.894853875178946,0.8976,3.30781145782039,3.28258593149663,0,0,36,1500,0.7336,10.2125998695702
75030,0,0.3,"platy","MSE","ridge-LSE",0.736187001705285,0.8948535413685,0.8976,3.30779735444901,3.28290520898877,0,0,36,1500,0.7336,10.2125998695702
75030,0,0.3,"platy","MSE","Huber",0.736379283043918,0.894863552746703,0.8968,3.30834153410784,3.27785220983089,0,0,36,1500,0.7336,10.2125998695702
75030,0,0.3,"platy","MSE","L1",0.778511618034234,0.894541949984265,0.8616,3.28188650687706,2.87414122966682,0,0,36,1500,0.7336,10.2125998695702
75030,0,0.3,"platy","ReserveTW4","PMM",0.752584882097294,0.892768617391142,0.8836,3.31651513863568,3.43708407684,0,0.888888888888889,108,1500,0.7336,10.2125998695702
75030,0,0.3,"platy","ReserveTW4","LSE",0.736187623002257,0.894853875178946,0.8976,3.30781145782039,3.28258593149664,0,0,36,1500,0.7336,10.2125998695702
75030,0,0.3,"platy","ReserveTW4","ridge-LSE",0.736187001705285,0.8948535413685,0.8976,3.30779735444901,3.28290520898877,0,0,36,1500,0.7336,10.2125998695702
75030,0,0.3,"platy","ReserveTW4","Huber",0.736379283043918,0.894863552746703,0.8968,3.30834153410784,3.27785220983089,0,0,36,1500,0.7336,10.2125998695702
75030,0,0.3,"platy","ReserveTW4","L1",0.778511618034234,0.894541949984265,0.8616,3.28188650687706,2.87414122966682,0,0,36,1500,0.7336,10.2125998695702
